"","season","gameId","date","result_reg","team_goals_reg_home","team_goals_reg_away","teamname_home","teamname_away","odd_winhome","odd_draw","odd_awaywin"
"4880",2015,"2015020470",2015-12-17,0,0,3,"MTL","LAK",NA,NA,NA
"4881",2015,"2015020471",2015-12-17,2,2,1,"STL","NSH",NA,NA,NA
"4882",2015,"2015020472",2015-12-17,2,5,2,"MIN","NYR",NA,NA,NA
"4883",2015,"2015020473",2015-12-17,2,4,0,"CHI","EDM",NA,NA,NA
"4884",2015,"2015020474",2015-12-17,0,1,3,"DAL","CGY",NA,NA,NA
"4885",2015,"2015020475",2015-12-17,2,2,1,"COL","NYI",NA,NA,NA
"4886",2015,"2015020476",2015-12-17,0,5,7,"ARI","CBJ",NA,NA,NA
"4887",2015,"2015020477",2015-12-18,0,2,6,"PIT","BOS",NA,NA,NA
"4888",2015,"2015020478",2015-12-18,2,5,3,"WSH","TBL",NA,NA,NA
"4889",2015,"2015020479",2015-12-18,0,0,2,"CAR","FLA",NA,NA,NA
"4890",2015,"2015020480",2015-12-18,2,4,2,"OTT","SJS",NA,NA,NA
"4891",2015,"2015020481",2015-12-18,1,3,3,"DET","VAN",NA,NA,NA
"4892",2015,"2015020482",2015-12-18,2,5,2,"WPG","NYR",NA,NA,NA
"4893",2015,"2015020483",2015-12-19,1,2,2,"BUF","CHI",NA,NA,NA
"4894",2015,"2015020484",2015-12-19,2,3,2,"STL","CGY",NA,NA,NA
"4895",2015,"2015020485",2015-12-19,2,5,0,"TOR","LAK",NA,NA,NA
"4896",2015,"2015020486",2015-12-19,0,1,2,"NJD","ANA",NA,NA,NA
"4897",2015,"2015020487",2015-12-19,0,1,2,"PIT","CAR",NA,NA,NA
"4898",2015,"2015020488",2015-12-19,1,2,2,"CBJ","PHI",NA,NA,NA
"4899",2015,"2015020489",2015-12-19,2,6,2,"DAL","MTL",NA,NA,NA
"4900",2015,"2015020490",2015-12-19,2,3,2,"NSH","MIN",NA,NA,NA
"4901",2015,"2015020491",2015-12-19,2,1,0,"ARI","NYI",NA,NA,NA
"4902",2015,"2015020492",2015-12-19,2,5,1,"COL","EDM",NA,NA,NA
"4903",2015,"2015020493",2015-12-20,1,4,4,"FLA","VAN",NA,NA,NA
"4904",2015,"2015020494",2015-12-20,1,1,1,"BOS","NJD",NA,NA,NA
"4905",2015,"2015020495",2015-12-20,2,5,2,"TBL","OTT",NA,NA,NA
"4906",2015,"2015020496",2015-12-20,2,4,2,"DET","CGY",NA,NA,NA
"4907",2015,"2015020497",2015-12-20,0,3,7,"NYR","WSH",NA,NA,NA
"4908",2015,"2015020498",2015-12-20,1,3,3,"CHI","SJS",NA,NA,NA
"4909",2015,"2015020499",2015-12-21,2,5,2,"NYI","ANA",NA,NA,NA
"4910",2015,"2015020500",2015-12-21,2,4,3,"PHI","STL",NA,NA,NA
"4911",2015,"2015020501",2015-12-21,2,5,2,"PIT","CBJ",NA,NA,NA
"4912",2015,"2015020502",2015-12-21,0,1,2,"CAR","WSH",NA,NA,NA
"4913",2015,"2015020503",2015-12-21,2,5,1,"NSH","MTL",NA,NA,NA
"4914",2015,"2015020504",2015-12-21,0,3,6,"MIN","DAL",NA,NA,NA
"4915",2015,"2015020505",2015-12-21,0,4,7,"COL","TOR",NA,NA,NA
"4916",2015,"2015020506",2015-12-21,2,3,1,"EDM","WPG",NA,NA,NA
"4917",2015,"2015020507",2015-12-22,0,0,2,"BOS","STL",NA,NA,NA
"4918",2015,"2015020508",2015-12-22,1,2,2,"NYR","ANA",NA,NA,NA
"4919",2015,"2015020509",2015-12-22,0,3,4,"DET","NJD",NA,NA,NA
"4920",2015,"2015020510",2015-12-22,0,1,2,"TBL","VAN",NA,NA,NA
"4921",2015,"2015020511",2015-12-22,1,1,1,"FLA","OTT",NA,NA,NA
"4922",2015,"2015020512",2015-12-22,2,2,1,"MIN","MTL",NA,NA,NA
"4923",2015,"2015020513",2015-12-22,2,4,0,"DAL","CHI",NA,NA,NA
"4924",2015,"2015020514",2015-12-22,2,4,1,"CGY","WPG",NA,NA,NA
"4925",2015,"2015020515",2015-12-22,2,3,2,"ARI","TOR",NA,NA,NA
"4926",2015,"2015020516",2015-12-22,0,3,5,"LAK","SJS",NA,NA,NA
"4927",2015,"2015020517",2015-12-26,0,3,6,"BOS","BUF",NA,NA,NA
"4928",2015,"2015020518",2015-12-26,2,5,2,"TBL","CBJ",NA,NA,NA
"4929",2015,"2015020519",2015-12-26,2,3,1,"WSH","MTL",NA,NA,NA
"4930",2015,"2015020520",2015-12-26,2,3,1,"CAR","NJD",NA,NA,NA
"4931",2015,"2015020521",2015-12-26,1,2,2,"STL","DAL",NA,NA,NA
"4932",2015,"2015020522",2015-12-26,0,2,3,"NSH","DET",NA,NA,NA
"4933",2015,"2015020523",2015-12-26,0,1,3,"MIN","PIT",NA,NA,NA
"4934",2015,"2015020524",2015-12-26,1,3,3,"ARI","LAK",NA,NA,NA
"4935",2015,"2015020525",2015-12-26,1,1,1,"VAN","EDM",NA,NA,NA
"4936",2015,"2015020526",2015-12-27,2,3,1,"OTT","BOS",NA,NA,NA
"4937",2015,"2015020527",2015-12-27,2,3,2,"FLA","CBJ",NA,NA,NA
"4938",2015,"2015020528",2015-12-27,0,1,3,"NYI","TOR",NA,NA,NA
"4939",2015,"2015020529",2015-12-27,2,3,0,"DAL","STL",NA,NA,NA
"4940",2015,"2015020530",2015-12-27,0,1,2,"CHI","CAR",NA,NA,NA
"4941",2015,"2015020531",2015-12-27,2,1,0,"WPG","PIT",NA,NA,NA
"4942",2015,"2015020532",2015-12-27,1,1,1,"COL","ARI",NA,NA,NA
"4943",2015,"2015020533",2015-12-27,2,4,2,"ANA","PHI",NA,NA,NA
"4944",2015,"2015020534",2015-12-27,2,5,3,"CGY","EDM",NA,NA,NA
"4945",2015,"2015020535",2015-12-28,0,0,2,"BUF","WSH",NA,NA,NA
"4946",2015,"2015020536",2015-12-28,1,3,3,"TBL","MTL",NA,NA,NA
"4947",2015,"2015020537",2015-12-28,2,5,3,"NSH","NYR",NA,NA,NA
"4948",2015,"2015020538",2015-12-28,2,3,1,"MIN","DET",NA,NA,NA
"4949",2015,"2015020539",2015-12-28,0,0,5,"VAN","LAK",NA,NA,NA
"4950",2015,"2015020540",2015-12-28,0,3,6,"SJS","COL",NA,NA,NA
"4951",2015,"2015020541",2015-12-29,2,7,3,"BOS","OTT",NA,NA,NA
"4952",2015,"2015020542",2015-12-29,0,3,6,"TOR","NYI",NA,NA,NA
"4953",2015,"2015020543",2015-12-29,2,3,2,"NJD","CAR",NA,NA,NA
"4954",2015,"2015020544",2015-12-29,2,6,3,"CBJ","DAL",NA,NA,NA
"4955",2015,"2015020545",2015-12-29,2,3,1,"FLA","MTL",NA,NA,NA
"4956",2015,"2015020546",2015-12-29,1,3,3,"STL","NSH",NA,NA,NA
"4957",2015,"2015020547",2015-12-29,2,4,1,"WPG","DET",NA,NA,NA
"4958",2015,"2015020548",2015-12-29,0,0,1,"CGY","ANA",NA,NA,NA
"4959",2015,"2015020549",2015-12-29,0,2,5,"EDM","LAK",NA,NA,NA
"4960",2015,"2015020550",2015-12-29,0,5,7,"ARI","CHI",NA,NA,NA
"4961",2015,"2015020551",2015-12-30,1,2,2,"PIT","TOR",NA,NA,NA
"4962",2015,"2015020552",2015-12-30,2,5,2,"WSH","BUF",NA,NA,NA
"4963",2015,"2015020553",2015-12-30,0,0,3,"OTT","NJD",NA,NA,NA
"4964",2015,"2015020554",2015-12-30,0,2,5,"TBL","NYR",NA,NA,NA
"4965",2015,"2015020555",2015-12-30,2,4,2,"SJS","PHI",NA,NA,NA
"4966",2015,"2015020556",2015-12-31,0,1,2,"BUF","NYI",NA,NA,NA
"4967",2015,"2015020557",2015-12-31,0,2,5,"DET","PIT",NA,NA,NA
"4968",2015,"2015020558",2015-12-31,2,4,2,"CAR","WSH",NA,NA,NA
"4969",2015,"2015020559",2015-12-31,0,1,3,"STL","MIN",NA,NA,NA
"4970",2015,"2015020560",2015-12-31,1,3,3,"COL","CHI",NA,NA,NA
"4971",2015,"2015020561",2015-12-31,2,5,1,"DAL","NSH",NA,NA,NA
"4972",2015,"2015020562",2015-12-31,0,1,4,"CGY","LAK",NA,NA,NA
"4973",2015,"2015020563",2015-12-31,0,0,1,"EDM","ANA",NA,NA,NA
"4974",2015,"2015020564",2015-12-31,2,4,2,"ARI","WPG",NA,NA,NA
"4975",2015,"2015020565",2016-01-01,0,1,5,"BOS","MTL",NA,NA,NA
"4976",2015,"2015020566",2016-01-01,1,1,1,"VAN","ANA",NA,NA,NA
"4977",2015,"2015020567",2016-01-02,0,3,4,"BUF","DET",NA,NA,NA
"4978",2015,"2015020568",2016-01-02,1,3,3,"EDM","ARI",NA,NA,NA
"4979",2015,"2015020569",2016-01-02,2,2,1,"LAK","PHI",NA,NA,NA
"4980",2015,"2015020570",2016-01-02,2,4,1,"TOR","STL",NA,NA,NA
"4981",2015,"2015020571",2016-01-02,1,2,2,"TBL","MIN",NA,NA,NA
"4982",2015,"2015020572",2016-01-02,2,3,0,"FLA","NYR",NA,NA,NA
"4983",2015,"2015020573",2016-01-02,1,2,2,"NJD","DAL",NA,NA,NA
"4984",2015,"2015020574",2016-01-02,2,5,2,"PIT","NYI",NA,NA,NA
"4985",2015,"2015020575",2016-01-02,1,1,1,"CAR","NSH",NA,NA,NA
"4986",2015,"2015020576",2016-01-02,1,4,4,"CBJ","WSH",NA,NA,NA
"4987",2015,"2015020577",2016-01-02,0,0,4,"COL","CGY",NA,NA,NA
"4988",2015,"2015020578",2016-01-02,0,1,4,"SJS","WPG",NA,NA,NA
"4989",2015,"2015020579",2016-01-03,2,6,5,"NYI","DAL",NA,NA,NA
"4990",2015,"2015020580",2016-01-03,2,2,1,"FLA","MIN",NA,NA,NA
"4991",2015,"2015020581",2016-01-03,2,3,0,"CHI","OTT",NA,NA,NA
"4992",2015,"2015020582",2016-01-03,2,4,1,"ANA","WPG",NA,NA,NA
"4993",2015,"2015020583",2016-01-04,0,0,1,"NJD","DET",NA,NA,NA
"4994",2015,"2015020584",2016-01-04,1,2,2,"STL","OTT",NA,NA,NA
"4995",2015,"2015020585",2016-01-04,2,4,1,"COL","LAK",NA,NA,NA
"4996",2015,"2015020586",2016-01-04,1,0,0,"EDM","CAR",NA,NA,NA
"4997",2015,"2015020587",2016-01-04,0,2,3,"VAN","ARI",NA,NA,NA
"4998",2015,"2015020588",2016-01-05,0,2,3,"BOS","WSH",NA,NA,NA
"4999",2015,"2015020589",2016-01-05,0,1,5,"BUF","FLA",NA,NA,NA
"5000",2015,"2015020590",2016-01-05,2,6,2,"NYR","DAL",NA,NA,NA
"5001",2015,"2015020591",2016-01-05,2,4,3,"PHI","MTL",NA,NA,NA
"5002",2015,"2015020592",2016-01-05,1,2,2,"PIT","CHI",NA,NA,NA
"5003",2015,"2015020593",2016-01-05,0,2,4,"CBJ","MIN",NA,NA,NA
"5004",2015,"2015020594",2016-01-05,0,1,4,"NSH","WPG",NA,NA,NA
"5005",2015,"2015020595",2016-01-05,2,3,1,"CGY","TBL",NA,NA,NA
"5006",2015,"2015020596",2016-01-06,2,2,1,"MTL","NJD",NA,NA,NA
"5007",2015,"2015020597",2016-01-06,2,3,1,"CHI","PIT",NA,NA,NA
"5008",2015,"2015020598",2016-01-06,1,3,3,"COL","STL",NA,NA,NA
"5009",2015,"2015020599",2016-01-06,2,3,2,"VAN","CAR",NA,NA,NA
"5010",2015,"2015020600",2016-01-06,0,0,4,"ANA","TOR",NA,NA,NA
"5011",2015,"2015020601",2016-01-07,0,1,4,"NYI","WSH",NA,NA,NA
"5012",2015,"2015020602",2016-01-07,0,2,3,"OTT","FLA",NA,NA,NA
"5013",2015,"2015020603",2016-01-07,1,3,3,"MIN","PHI",NA,NA,NA
"5014",2015,"2015020604",2016-01-07,1,1,1,"DAL","WPG",NA,NA,NA
"5015",2015,"2015020605",2016-01-07,0,1,2,"CGY","ARI",NA,NA,NA
"5016",2015,"2015020606",2016-01-07,2,2,1,"LAK","TOR",NA,NA,NA
"5017",2015,"2015020607",2016-01-07,0,1,2,"SJS","DET",NA,NA,NA
"5018",2015,"2015020608",2016-01-08,0,1,4,"NJD","BOS",NA,NA,NA
"5019",2015,"2015020609",2016-01-08,2,4,1,"CAR","CBJ",NA,NA,NA
"5020",2015,"2015020610",2016-01-08,2,3,1,"CHI","BUF",NA,NA,NA
"5021",2015,"2015020611",2016-01-08,2,5,3,"COL","NSH",NA,NA,NA
"5022",2015,"2015020612",2016-01-08,0,2,3,"EDM","TBL",NA,NA,NA
"5023",2015,"2015020613",2016-01-08,1,3,3,"ANA","STL",NA,NA,NA
"5024",2015,"2015020614",2016-01-09,1,3,3,"NYR","WSH",NA,NA,NA
"5025",2015,"2015020615",2016-01-09,2,4,0,"PHI","NYI",NA,NA,NA
"5026",2015,"2015020616",2016-01-09,0,1,3,"MTL","PIT",NA,NA,NA
"5027",2015,"2015020617",2016-01-09,1,1,1,"OTT","BOS",NA,NA,NA
"5028",2015,"2015020618",2016-01-09,1,3,3,"CBJ","CAR",NA,NA,NA
"5029",2015,"2015020619",2016-01-09,2,7,0,"SJS","TOR",NA,NA,NA
"5030",2015,"2015020620",2016-01-09,0,1,2,"DAL","MIN",NA,NA,NA
"5031",2015,"2015020621",2016-01-09,2,4,0,"ARI","NSH",NA,NA,NA
"5032",2015,"2015020622",2016-01-09,1,2,2,"VAN","TBL",NA,NA,NA
"5033",2015,"2015020623",2016-01-09,1,1,1,"LAK","STL",NA,NA,NA
"5034",2015,"2015020624",2016-01-10,0,2,4,"WPG","BUF",NA,NA,NA
"5035",2015,"2015020625",2016-01-10,2,7,1,"WSH","OTT",NA,NA,NA
"5036",2015,"2015020626",2016-01-10,2,6,3,"CHI","COL",NA,NA,NA
"5037",2015,"2015020627",2016-01-10,0,1,2,"MIN","NJD",NA,NA,NA
"5038",2015,"2015020628",2016-01-10,0,1,2,"ANA","DET",NA,NA,NA
"5039",2015,"2015020629",2016-01-10,0,1,2,"EDM","FLA",NA,NA,NA
"5040",2015,"2015020630",2016-01-11,2,2,1,"NYR","BOS",NA,NA,NA
"5041",2015,"2015020631",2016-01-11,0,4,5,"CGY","SJS",NA,NA,NA
"5042",2015,"2015020632",2016-01-11,1,2,2,"VAN","FLA",NA,NA,NA
"5043",2015,"2015020633",2016-01-11,2,4,2,"LAK","DET",NA,NA,NA
"5044",2015,"2015020634",2016-01-12,2,5,2,"NYI","CBJ",NA,NA,NA
"5045",2015,"2015020635",2016-01-12,1,2,2,"CAR","PIT",NA,NA,NA
"5046",2015,"2015020636",2016-01-12,2,5,2,"STL","NJD",NA,NA,NA
"5047",2015,"2015020637",2016-01-12,0,2,3,"MIN","BUF",NA,NA,NA
"5048",2015,"2015020638",2016-01-12,0,1,4,"WPG","SJS",NA,NA,NA
"5049",2015,"2015020639",2016-01-12,2,3,2,"CHI","NSH",NA,NA,NA
"5050",2015,"2015020640",2016-01-12,0,0,4,"COL","TBL",NA,NA,NA
"5051",2015,"2015020641",2016-01-12,1,3,3,"ARI","EDM",NA,NA,NA
"5052",2015,"2015020642",2016-01-13,0,1,3,"TOR","CBJ",NA,NA,NA
"5053",2015,"2015020643",2016-01-13,2,3,2,"PHI","BOS",NA,NA,NA
"5054",2015,"2015020644",2016-01-13,2,6,0,"CGY","FLA",NA,NA,NA
"5055",2015,"2015020645",2016-01-13,2,4,1,"ANA","OTT",NA,NA,NA
"5056",2015,"2015020646",2016-01-14,2,3,1,"NYI","NYR",NA,NA,NA
"5057",2015,"2015020647",2016-01-14,2,4,1,"WSH","VAN",NA,NA,NA
"5058",2015,"2015020648",2016-01-14,0,1,2,"MTL","CHI",NA,NA,NA
"5059",2015,"2015020649",2016-01-14,0,1,4,"STL","CAR",NA,NA,NA
"5060",2015,"2015020650",2016-01-14,1,4,4,"WPG","NSH",NA,NA,NA
"5061",2015,"2015020651",2016-01-14,2,3,0,"COL","NJD",NA,NA,NA
"5062",2015,"2015020652",2016-01-14,1,2,2,"ARI","DET",NA,NA,NA
"5063",2015,"2015020653",2016-01-14,1,1,1,"SJS","EDM",NA,NA,NA
"5064",2015,"2015020654",2016-01-15,0,1,4,"BUF","BOS",NA,NA,NA
"5065",2015,"2015020655",2016-01-15,0,1,4,"TOR","CHI",NA,NA,NA
"5066",2015,"2015020656",2016-01-15,1,2,2,"CAR","VAN",NA,NA,NA
"5067",2015,"2015020657",2016-01-15,1,4,4,"TBL","PIT",NA,NA,NA
"5068",2015,"2015020658",2016-01-15,0,0,1,"MIN","WPG",NA,NA,NA
"5069",2015,"2015020659",2016-01-15,2,4,2,"ANA","DAL",NA,NA,NA
"5070",2015,"2015020660",2016-01-16,1,2,2,"PHI","NYR",NA,NA,NA
"5071",2015,"2015020661",2016-01-16,0,3,5,"LAK","OTT",NA,NA,NA
"5072",2015,"2015020662",2016-01-16,2,3,2,"BOS","TOR",NA,NA,NA
"5073",2015,"2015020663",2016-01-16,2,4,1,"BUF","WSH",NA,NA,NA
"5074",2015,"2015020664",2016-01-16,2,2,1,"CBJ","COL",NA,NA,NA
"5075",2015,"2015020665",2016-01-16,1,3,3,"STL","MTL",NA,NA,NA
"5076",2015,"2015020666",2016-01-16,2,3,0,"NSH","MIN",NA,NA,NA
"5077",2015,"2015020667",2016-01-16,0,0,2,"ARI","NJD",NA,NA,NA
"5078",2015,"2015020668",2016-01-16,1,1,1,"EDM","CGY",NA,NA,NA
"5079",2015,"2015020669",2016-01-16,1,3,3,"SJS","DAL",NA,NA,NA
"5080",2015,"2015020670",2016-01-17,2,5,0,"PIT","CAR",NA,NA,NA
"5081",2015,"2015020671",2016-01-17,1,1,1,"NYI","VAN",NA,NA,NA
"5082",2015,"2015020672",2016-01-17,2,3,1,"TBL","FLA",NA,NA,NA
"5083",2015,"2015020673",2016-01-17,2,5,2,"WSH","NYR",NA,NA,NA
"5084",2015,"2015020674",2016-01-17,2,5,2,"CHI","MTL",NA,NA,NA
"5085",2015,"2015020675",2016-01-17,1,1,1,"DET","PHI",NA,NA,NA
"5086",2015,"2015020676",2016-01-17,0,2,3,"ANA","LAK",NA,NA,NA
"5087",2015,"2015020677",2016-01-18,0,2,4,"FLA","EDM",NA,NA,NA
"5088",2015,"2015020678",2016-01-18,2,5,2,"STL","PIT",NA,NA,NA
"5089",2015,"2015020679",2016-01-18,0,1,2,"WPG","COL",NA,NA,NA
"5090",2015,"2015020680",2016-01-18,0,1,2,"ARI","BUF",NA,NA,NA
"5091",2015,"2015020681",2016-01-18,1,3,3,"SJS","OTT",NA,NA,NA
"5092",2015,"2015020682",2016-01-19,2,4,2,"NJD","CGY",NA,NA,NA
"5093",2015,"2015020683",2016-01-19,1,2,2,"NYR","VAN",NA,NA,NA
"5094",2015,"2015020684",2016-01-19,0,2,3,"PHI","TOR",NA,NA,NA
"5095",2015,"2015020685",2016-01-19,0,3,6,"CBJ","WSH",NA,NA,NA
"5096",2015,"2015020686",2016-01-19,0,1,4,"MTL","BOS",NA,NA,NA
"5097",2015,"2015020687",2016-01-19,2,6,4,"TBL","EDM",NA,NA,NA
"5098",2015,"2015020688",2016-01-19,0,1,4,"NSH","CHI",NA,NA,NA
"5099",2015,"2015020689",2016-01-19,2,3,2,"LAK","DAL",NA,NA,NA
"5100",2015,"2015020690",2016-01-20,0,1,2,"DET","STL",NA,NA,NA
"5101",2015,"2015020691",2016-01-20,2,2,1,"COL","BUF",NA,NA,NA
"5102",2015,"2015020692",2016-01-20,2,3,1,"ANA","MIN",NA,NA,NA
"5103",2015,"2015020693",2016-01-21,0,2,4,"BOS","VAN",NA,NA,NA
"5104",2015,"2015020694",2016-01-21,2,6,3,"NJD","OTT",NA,NA,NA
"5105",2015,"2015020695",2016-01-21,2,4,3,"PIT","PHI",NA,NA,NA
"5106",2015,"2015020696",2016-01-21,0,2,4,"CBJ","CGY",NA,NA,NA
"5107",2015,"2015020697",2016-01-21,1,0,0,"TOR","CAR",NA,NA,NA
"5108",2015,"2015020698",2016-01-21,2,2,1,"TBL","CHI",NA,NA,NA
"5109",2015,"2015020699",2016-01-21,0,1,4,"WPG","NSH",NA,NA,NA
"5110",2015,"2015020700",2016-01-21,2,3,2,"DAL","EDM",NA,NA,NA
"5111",2015,"2015020701",2016-01-21,0,1,3,"ARI","SJS",NA,NA,NA
"5112",2015,"2015020702",2016-01-21,0,0,3,"LAK","MIN",NA,NA,NA
"5113",2015,"2015020703",2016-01-22,0,0,3,"BUF","DET",NA,NA,NA
"5114",2015,"2015020704",2016-04-10,0,0,2,"WSH","ANA",2.7,4.9,2.55
"5115",2015,"2015020705",2016-01-22,0,1,4,"CAR","NYR",NA,NA,NA
"5116",2015,"2015020706",2016-01-22,0,2,5,"OTT","NYI",NA,NA,NA
"5117",2015,"2015020707",2016-01-22,2,4,0,"FLA","CHI",NA,NA,NA
"5118",2015,"2015020708",2016-01-22,1,1,1,"COL","STL",NA,NA,NA
"5119",2015,"2015020709",2016-01-23,2,5,4,"PIT","VAN",NA,NA,NA
"5120",2015,"2015020710",2016-01-23,2,4,3,"SJS","MIN",NA,NA,NA
"5121",2015,"2015020711",2016-01-23,1,2,2,"BOS","CBJ",NA,NA,NA
"5122",2015,"2015020712",2016-01-23,1,2,2,"TOR","MTL",NA,NA,NA
"5123",2015,"2015020713",2016-01-23,0,3,4,"DET","ANA",NA,NA,NA
"5124",2015,"2015020714",2016-01-23,2,5,2,"FLA","TBL",NA,NA,NA
"5125",2015,"2015020715",2016-01-23,0,1,3,"WPG","NJD",NA,NA,NA
"5126",2015,"2015020716",2016-04-10,0,2,5,"NYI","PHI",2.95,4.5,2.45
"5127",2015,"2015020717",2016-01-23,0,1,3,"DAL","COL",NA,NA,NA
"5128",2015,"2015020718",2016-01-23,2,3,2,"ARI","LAK",NA,NA,NA
"5129",2015,"2015020719",2016-01-23,0,1,4,"EDM","NSH",NA,NA,NA
"5130",2015,"2015020720",2016-03-01,2,3,2,"WSH","PIT",2.06,4.2,3.45
"5131",2015,"2015020721",2016-01-24,2,3,0,"OTT","NYR",NA,NA,NA
"5132",2015,"2015020722",2016-01-24,2,5,2,"CAR","CGY",NA,NA,NA
"5133",2015,"2015020723",2016-01-24,2,2,0,"CHI","STL",NA,NA,NA
"5134",2015,"2015020724",2016-01-24,1,2,2,"SJS","LAK",NA,NA,NA
"5135",2015,"2015020725",2016-01-25,0,2,4,"NYI","DET",NA,NA,NA
"5136",2015,"2015020726",2016-01-25,2,6,3,"NYR","BUF",NA,NA,NA
"5137",2015,"2015020727",2016-01-25,0,2,3,"PHI","BOS",NA,NA,NA
"5138",2015,"2015020728",2016-01-25,2,5,2,"CBJ","MTL",NA,NA,NA
"5139",2015,"2015020729",2016-01-25,2,2,1,"DAL","CGY",NA,NA,NA
"5140",2015,"2015020730",2016-01-25,1,1,1,"MIN","ARI",NA,NA,NA
"5141",2015,"2015020731",2016-01-26,0,2,6,"BOS","ANA",NA,NA,NA
"5142",2015,"2015020732",2016-01-26,2,2,0,"PIT","NJD",NA,NA,NA
"5143",2015,"2015020733",2016-01-26,2,5,0,"CAR","CHI",NA,NA,NA
"5144",2015,"2015020734",2016-01-26,0,2,5,"MTL","CBJ",NA,NA,NA
"5145",2015,"2015020735",2016-01-26,0,2,3,"OTT","BUF",NA,NA,NA
"5146",2015,"2015020736",2016-01-26,2,5,1,"FLA","TOR",NA,NA,NA
"5147",2015,"2015020737",2016-01-26,2,5,2,"WPG","ARI",NA,NA,NA
"5148",2015,"2015020738",2016-01-26,0,1,2,"VAN","NSH",NA,NA,NA
"5149",2015,"2015020739",2016-01-26,2,6,1,"SJS","COL",NA,NA,NA
"5150",2015,"2015020740",2016-01-27,2,1,0,"TBL","TOR",NA,NA,NA
"5151",2015,"2015020741",2016-01-27,1,3,3,"WSH","PHI",NA,NA,NA
"5152",2015,"2015020742",2016-01-27,0,1,2,"CGY","NSH",NA,NA,NA
"5153",2015,"2015020743",2016-01-27,0,3,4,"LAK","COL",NA,NA,NA
"5154",2015,"2015020744",2016-02-02,1,3,3,"BOS","TOR",NA,NA,NA
"5155",2015,"2015020745",2016-02-02,2,3,2,"NJD","NYR",NA,NA,NA
"5156",2015,"2015020746",2016-02-02,2,5,3,"NYI","MIN",NA,NA,NA
"5157",2015,"2015020747",2016-02-02,2,4,2,"PHI","MTL",NA,NA,NA
"5158",2015,"2015020748",2016-02-02,2,6,5,"PIT","OTT",NA,NA,NA
"5159",2015,"2015020749",2016-02-02,0,2,5,"WSH","FLA",NA,NA,NA
"5160",2015,"2015020750",2016-02-02,0,0,1,"NSH","STL",NA,NA,NA
"5161",2015,"2015020751",2016-02-02,0,3,5,"WPG","DAL",NA,NA,NA
"5162",2015,"2015020752",2016-02-02,0,1,2,"COL","CHI",NA,NA,NA
"5163",2015,"2015020753",2016-02-02,2,5,1,"EDM","CBJ",NA,NA,NA
"5164",2015,"2015020754",2016-02-02,0,2,6,"ARI","LAK",NA,NA,NA
"5165",2015,"2015020755",2016-02-02,2,3,2,"ANA","SJS",NA,NA,NA
"5166",2015,"2015020756",2016-02-03,0,2,4,"MTL","BUF",NA,NA,NA
"5167",2015,"2015020757",2016-02-03,2,3,1,"TBL","DET",NA,NA,NA
"5168",2015,"2015020758",2016-02-03,2,4,1,"CGY","CAR",NA,NA,NA
"5169",2015,"2015020759",2016-02-04,1,2,2,"BUF","BOS",NA,NA,NA
"5170",2015,"2015020760",2016-02-04,2,4,2,"NYR","MIN",NA,NA,NA
"5171",2015,"2015020761",2016-02-04,2,3,2,"WSH","NYI",NA,NA,NA
"5172",2015,"2015020762",2016-02-04,1,2,2,"TOR","NJD",NA,NA,NA
"5173",2015,"2015020763",2016-02-04,0,2,7,"OTT","EDM",NA,NA,NA
"5174",2015,"2015020764",2016-02-04,2,6,3,"FLA","DET",NA,NA,NA
"5175",2015,"2015020765",2016-02-04,0,1,3,"STL","SJS",NA,NA,NA
"5176",2015,"2015020766",2016-02-04,0,3,6,"NSH","PHI",NA,NA,NA
"5177",2015,"2015020767",2016-02-04,1,3,3,"COL","DAL",NA,NA,NA
"5178",2015,"2015020768",2016-02-04,1,4,4,"ARI","CHI",NA,NA,NA
"5179",2015,"2015020769",2016-02-04,1,1,1,"VAN","CBJ",NA,NA,NA
"5180",2015,"2015020770",2016-02-04,0,2,4,"LAK","ANA",NA,NA,NA
"5181",2015,"2015020771",2016-02-05,2,6,3,"TBL","PIT",NA,NA,NA
"5182",2015,"2015020772",2016-02-05,0,3,5,"WPG","CAR",NA,NA,NA
"5183",2015,"2015020773",2016-02-05,0,1,2,"CGY","CBJ",NA,NA,NA
"5184",2015,"2015020774",2016-02-05,2,5,2,"ANA","ARI",NA,NA,NA
"5185",2015,"2015020775",2016-02-06,1,2,2,"NJD","WSH",NA,NA,NA
"5186",2015,"2015020776",2016-02-06,1,2,2,"PHI","NYR",NA,NA,NA
"5187",2015,"2015020777",2016-02-06,2,5,1,"MTL","EDM",NA,NA,NA
"5188",2015,"2015020778",2016-02-06,2,5,1,"DET","NYI",NA,NA,NA
"5189",2015,"2015020779",2016-02-06,1,1,1,"BOS","BUF",NA,NA,NA
"5190",2015,"2015020780",2016-02-06,2,6,1,"OTT","TOR",NA,NA,NA
"5191",2015,"2015020781",2016-02-06,1,2,2,"FLA","PIT",NA,NA,NA
"5192",2015,"2015020782",2016-02-06,2,4,1,"STL","MIN",NA,NA,NA
"5193",2015,"2015020783",2016-02-06,2,6,2,"NSH","SJS",NA,NA,NA
"5194",2015,"2015020784",2016-02-06,0,1,5,"DAL","CHI",NA,NA,NA
"5195",2015,"2015020785",2016-02-06,0,2,4,"COL","WPG",NA,NA,NA
"5196",2015,"2015020786",2016-02-06,0,1,4,"VAN","CGY",NA,NA,NA
