bet_on,actual,edge,stake,profit,won
1,2,0.06873173028552981,10,-10.0,0
2,2,0.16417336501857888,10,13.799999999999997,1
1,1,0.04789984579629131,10,33.3,1
2,0,0.17298426615832385,10,-10.0,0
2,1,0.08196272823383816,10,-10.0,0
2,0,0.10042022611424506,10,-10.0,0
0,2,0.19939818486540065,10,-10.0,0
2,0,0.13247015996250386,10,-10.0,0
2,1,0.18052802671826962,10,-10.0,0
0,2,0.0744667421317374,10,-10.0,0
1,2,0.04094387397336932,10,-10.0,0
2,2,0.319885658563671,10,40.5,1
0,0,0.09448988451065726,10,38.0,1
0,2,0.41559966377289476,10,-10.0,0
2,0,0.19555666152039686,10,-10.0,0
0,2,0.09374282603375397,10,-10.0,0
1,2,0.05122125260481655,10,-10.0,0
0,0,0.09347375148468637,10,42.5,1
0,0,0.07739126435081672,10,48.0,1
2,2,0.04240030549767215,10,20.8,1
2,0,0.13492393500463562,10,-10.0,0
0,1,0.3922696407266641,10,-10.0,0
0,2,0.20918218594565574,10,-10.0,0
0,2,0.042765292885437345,10,-10.0,0
1,2,0.04191421502899412,10,-10.0,0
1,1,0.08962657718063191,10,61.0,1
2,0,0.32119977412626777,10,-10.0,0
0,2,0.2796193707036185,10,-10.0,0
2,0,0.13740117559446868,10,-10.0,0
2,0,0.09694215888618818,10,-10.0,0
2,1,0.22394979396364617,10,-10.0,0
1,0,0.04856550168343385,10,-10.0,0
0,0,0.034910665967536114,10,13.0,1
2,0,0.09931949670918522,10,-10.0,0
0,2,0.06469947380865076,10,-10.0,0
2,2,0.09431324467007873,10,9.099999999999998,1
0,1,0.07548870200265168,10,-10.0,0
0,2,0.12664563240722185,10,-10.0,0
0,0,0.12864946134431127,10,25.200000000000003,1
0,2,0.0423343779370543,10,-10.0,0
0,1,0.09254940520816024,10,-10.0,0
2,2,0.09620272170066657,10,8.3,1
0,1,0.3778352586755028,10,-10.0,0
2,1,0.06272577938275442,10,-10.0,0
0,2,0.09529362197617924,10,-10.0,0
0,2,0.05845060269726571,10,-10.0,0
2,1,0.24282166317599868,10,-10.0,0
2,0,0.0429080895278503,10,-10.0,0
0,2,0.25933767649651973,10,-10.0,0
0,0,0.4515242271342814,10,46.5,1
2,0,0.17841818958337502,10,-10.0,0
0,0,0.3732543085271321,10,18.799999999999997,1
0,1,0.03253392563593499,10,-10.0,0
0,0,0.17932038273429532,10,31.0,1
2,0,0.036445922978425194,10,-10.0,0
2,2,0.17099738631839767,10,19.8,1
0,0,0.041525850534336356,10,28.5,1
0,2,0.1477573296084912,10,-10.0,0
2,0,0.12462836134953703,10,-10.0,0
0,1,0.2612614269343286,10,-10.0,0
2,0,0.15153716250468696,10,-10.0,0
2,0,0.08246231391602316,10,-10.0,0
0,2,0.1293078722713987,10,-10.0,0
0,2,0.03567310282477876,10,-10.0,0
2,0,0.22774668871108633,10,-10.0,0
2,0,0.21376076281497164,10,-10.0,0
0,2,0.07008447991567285,10,-10.0,0
0,0,0.21216375299352352,10,12.5,1
1,1,0.07238817221208904,10,40.0,1
2,2,0.1078560563608196,10,39.0,1
2,1,0.20787527082412166,10,-10.0,0
2,0,0.30954133799448413,10,-10.0,0
0,2,0.16165690215506678,10,-10.0,0
2,0,0.14044208120780916,10,-10.0,0
0,2,0.03537754161929918,10,-10.0,0
2,2,0.36197797741149523,10,18.5,1
0,0,0.12495802882442719,10,10.2,1
0,1,0.1786871023990546,10,-10.0,0
0,1,0.3461229398565286,10,-10.0,0
2,2,0.07245350275337403,10,17.400000000000002,1
0,2,0.05414113203357268,10,-10.0,0
0,2,0.2666111553632696,10,-10.0,0
0,1,0.058828311917287573,10,-10.0,0
0,0,0.06398718919632956,10,19.4,1
2,0,0.23352922273918092,10,-10.0,0
2,2,0.18664831234511256,10,36.0,1
2,0,0.07972742651925113,10,-10.0,0
0,0,0.05565587506338088,10,19.4,1
1,2,0.05958160540096216,10,-10.0,0
0,0,0.2530494706027895,10,37.0,1
0,2,0.41938858302577187,10,-10.0,0
2,2,0.05301722051210639,10,10.7,1
2,1,0.06703656606199493,10,-10.0,0
2,0,0.031107906284606357,10,-10.0,0
0,1,0.15770441445419198,10,-10.0,0
2,0,0.21965672146300874,10,-10.0,0
0,2,0.12265158001792631,10,-10.0,0
2,0,0.07804369484544948,10,-10.0,0
2,0,0.1232342443241557,10,-10.0,0
2,1,0.23588599759204676,10,-10.0,0
0,2,0.061951343921700486,10,-10.0,0
2,0,0.05868852819858933,10,-10.0,0
0,1,0.09662123459104122,10,-10.0,0
2,0,0.1960593868497365,10,-10.0,0
0,1,0.14834537128418235,10,-10.0,0
0,0,0.09828219981068792,10,33.0,1
2,0,0.0890809496410434,10,-10.0,0
0,1,0.1001070338099321,10,-10.0,0
0,0,0.18394805243294565,10,23.5,1
0,0,0.2625737935628602,10,17.9,1
0,2,0.12380535365834747,10,-10.0,0
0,1,0.034081723957932686,10,-10.0,0
2,1,0.11614332257599369,10,-10.0,0
1,2,0.0937954611246333,10,-10.0,0
2,2,0.13816015788957653,10,26.0,1
0,1,0.13277346559840797,10,-10.0,0
2,0,0.145815677228955,10,-10.0,0
0,0,0.0713085750264526,10,16.9,1
2,0,0.18160159086318076,10,-10.0,0
1,1,0.034642471767237004,10,37.5,1
0,2,0.08280389158101253,10,-10.0,0
2,0,0.1185143240007065,10,-10.0,0
2,0,0.21412783632107069,10,-10.0,0
2,0,0.3484042139427756,10,-10.0,0
0,1,0.1464078365799591,10,-10.0,0
0,1,0.09466480253666976,10,-10.0,0
2,1,0.2683204095058544,10,-10.0,0
0,0,0.17699938896478434,10,25.5,1
2,0,0.15515498765229369,10,-10.0,0
2,2,0.202799144472194,10,17.5,1
0,2,0.07974874089350417,10,-10.0,0
0,0,0.18161971958488868,10,32.0,1
0,2,0.32798809542174234,10,-10.0,0
1,0,0.0456892051942096,10,-10.0,0
2,0,0.24651773956820655,10,-10.0,0
0,2,0.429610695764688,10,-10.0,0
2,1,0.1512098686507949,10,-10.0,0
2,1,0.1361000288194527,10,-10.0,0
2,0,0.1263471099512966,10,-10.0,0
2,0,0.17216602273500287,10,-10.0,0
2,0,0.17281361909244378,10,-10.0,0
2,2,0.19530223383532935,10,21.0,1
0,2,0.08624387594641825,10,-10.0,0
0,1,0.15102333866322715,10,-10.0,0
0,2,0.0528906089763756,10,-10.0,0
2,0,0.2285225197475959,10,-10.0,0
2,1,0.17652141773628705,10,-10.0,0
1,2,0.05172019673313649,10,-10.0,0
0,2,0.10933653741016502,10,-10.0,0
0,2,0.2492613377283491,10,-10.0,0
0,1,0.04346581469043412,10,-10.0,0
0,0,0.22391892586652357,10,32.5,1
2,0,0.1988338951481154,10,-10.0,0
0,0,0.04816016935754491,10,13.5,1
2,0,0.06498450762811747,10,-10.0,0
2,0,0.1818210399337406,10,-10.0,0
0,1,0.030071529308980383,10,-10.0,0
0,2,0.10072872359981316,10,-10.0,0
0,2,0.04839447109483619,10,-10.0,0
2,0,0.08454410096564452,10,-10.0,0
0,2,0.04207683394228082,10,-10.0,0
0,0,0.2500780012602962,10,32.0,1
2,0,0.14723941686338315,10,-10.0,0
0,0,0.227245374436433,10,14.5,1
2,2,0.1641273333115701,10,32.0,1
0,0,0.2013174419471771,10,25.4,1
0,0,0.06161645996020129,10,29.200000000000003,1
2,2,0.11950885015377721,10,14.700000000000003,1
0,0,0.3450330081395265,10,12.799999999999997,1
2,0,0.0971495810905662,10,-10.0,0
2,0,0.11596849186832847,10,-10.0,0
0,0,0.1637364995189538,10,33.3,1
0,2,0.06851986052796594,10,-10.0,0
2,0,0.28748887861073985,10,-10.0,0
2,2,0.07856411729068458,10,18.1,1
2,1,0.14067550562230213,10,-10.0,0
2,0,0.08366056129148819,10,-10.0,0
2,0,0.18720692478348883,10,-10.0,0
0,2,0.29043567931138264,10,-10.0,0
0,0,0.24177594581346878,10,25.799999999999997,1
2,1,0.05607738897668585,10,-10.0,0
0,2,0.03442717110388277,10,-10.0,0
0,2,0.031104104781027514,10,-10.0,0
2,2,0.23655017270819295,10,26.0,1
0,2,0.33701534851721626,10,-10.0,0
0,0,0.05515168591778108,10,11.299999999999997,1
0,2,0.10418455245605884,10,-10.0,0
2,0,0.13377823929933963,10,-10.0,0
0,0,0.06168597731555808,10,25.4,1
0,0,0.24403952468245702,10,36.0,1
2,0,0.2362491772555499,10,-10.0,0
2,0,0.1954739093701853,10,-10.0,0
2,0,0.05867212313872988,10,-10.0,0
2,0,0.08336343518720127,10,-10.0,0
1,2,0.059832676149813635,10,-10.0,0
0,0,0.09428713158898039,10,10.299999999999997,1
2,0,0.16363511266546715,10,-10.0,0
2,2,0.16360606828691615,10,25.0,1
2,0,0.08251366154833001,10,-10.0,0
1,2,0.08031389413113718,10,-10.0,0
0,1,0.2313397794708021,10,-10.0,0
0,1,0.15340189840143037,10,-10.0,0
0,0,0.10102597870268137,10,35.0,1
2,0,0.0775927113436555,10,-10.0,0
2,0,0.23947813678376567,10,-10.0,0
2,1,0.06625934590828686,10,-10.0,0
2,2,0.12688428636403476,10,18.799999999999997,1
2,0,0.14348513783125094,10,-10.0,0
2,1,0.23513308086115875,10,-10.0,0
0,2,0.03580579527109867,10,-10.0,0
0,2,0.21490584489027476,10,-10.0,0
0,0,0.2352928501543834,10,17.5,1
2,0,0.11057483536848894,10,-10.0,0
2,2,0.12724336492114274,10,10.8,1
2,1,0.1051989708622122,10,-10.0,0
0,1,0.03523630966309099,10,-10.0,0
2,2,0.1125780184529529,10,15.299999999999997,1
2,0,0.18671104008891587,10,-10.0,0
2,1,0.03430540393837589,10,-10.0,0
0,1,0.09190590942970972,10,-10.0,0
0,2,0.11437120832796471,10,-10.0,0
2,0,0.0748336629388226,10,-10.0,0
2,0,0.03393004467559796,10,-10.0,0
0,2,0.12317844237697809,10,-10.0,0
2,1,0.14733813893952408,10,-10.0,0
0,0,0.05490657266771032,10,28.199999999999996,1
0,0,0.33730622500168433,10,22.0,1
2,0,0.33553818016429826,10,-10.0,0
2,0,0.25571172298819383,10,-10.0,0
0,1,0.10320571711583884,10,-10.0,0
0,0,0.06740491281347949,10,18.599999999999998,1
2,2,0.051813038776004766,10,35.0,1
0,0,0.3741111376485126,10,15.5,1
2,2,0.13613305331228165,10,9.5,1
0,0,0.11681464885487175,10,9.2,1
2,0,0.19031741721280146,10,-10.0,0
2,2,0.3287507292866387,10,60.0,1
2,1,0.07434262745818296,10,-10.0,0
0,2,0.18243677438348543,10,-10.0,0
0,2,0.09690367857451643,10,-10.0,0
2,2,0.20408955901286718,10,24.6,1
2,1,0.21642993926789764,10,-10.0,0
2,0,0.06397163042267767,10,-10.0,0
0,0,0.23232718934320193,10,33.0,1
2,2,0.33314216822590476,10,33.3,1
2,0,0.1557246464107785,10,-10.0,0
2,2,0.16206247827287457,10,13.5,1
2,0,0.07123844481913655,10,-10.0,0
2,1,0.06382966221558206,10,-10.0,0
0,0,0.1187248963310612,10,6.599999999999998,1
2,1,0.188957380593204,10,-10.0,0
0,2,0.17057200332128225,10,-10.0,0
0,0,0.266887062052172,10,38.0,1
2,2,0.17777970923080955,10,22.0,1
1,0,0.13249559343145348,10,-10.0,0
2,1,0.03704011546914182,10,-10.0,0
0,1,0.1268223578037347,10,-10.0,0
2,2,0.11169071926374519,10,13.5,1
1,2,0.06604227879961316,10,-10.0,0
0,0,0.0451421706558634,10,13.399999999999999,1
0,2,0.20413897355461338,10,-10.0,0
2,2,0.21149713159946565,10,13.799999999999997,1
2,2,0.19051743504380111,10,37.0,1
0,2,0.23089965394694184,10,-10.0,0
2,0,0.08330721511512185,10,-10.0,0
2,2,0.2565628580118361,10,12.5,1
2,0,0.14904310617825012,10,-10.0,0
0,2,0.11986349457637346,10,-10.0,0
2,0,0.07943315648052296,10,-10.0,0
0,0,0.11589861379612831,10,20.0,1
2,2,0.21782182305939457,10,21.0,1
0,0,0.2339107104005469,10,29.0,1
2,0,0.1731366795027985,10,-10.0,0
0,0,0.08424822041695018,10,16.5,1
0,2,0.03104307124618344,10,-10.0,0
2,0,0.14486893621990543,10,-10.0,0
2,2,0.030886148477723863,10,13.2,1
2,0,0.1256306992614047,10,-10.0,0
0,0,0.0832507398020928,10,9.7,1
2,2,0.25927462209288527,10,13.0,1
2,0,0.04233178347722294,10,-10.0,0
0,0,0.1863440781418993,10,13.3,1
2,0,0.12779228774434648,10,-10.0,0
0,2,0.09027790629123669,10,-10.0,0
2,1,0.12030169705130106,10,-10.0,0
2,2,0.0666236002447036,10,13.100000000000001,1
0,0,0.11713322781551183,10,14.100000000000001,1
0,2,0.06908315106875765,10,-10.0,0
0,2,0.22215819237998502,10,-10.0,0
0,2,0.21544478551447846,10,-10.0,0
2,2,0.15086510309994733,10,22.799999999999997,1
0,0,0.13882977526088525,10,54.0,1
2,2,0.08534160231523896,10,16.0,1
2,2,0.24962963829070373,10,28.199999999999996,1
0,0,0.0501759654150688,10,25.200000000000003,1
0,2,0.2912378154693182,10,-10.0,0
2,2,0.05828211878040024,10,16.9,1
0,0,0.2651313756579037,10,16.6,1
2,0,0.2951528513036574,10,-10.0,0
2,2,0.1469199252701974,10,52.5,1
0,0,0.06426290959249709,10,15.8,1
0,1,0.14523525613558194,10,-10.0,0
0,2,0.0399824450752031,10,-10.0,0
0,2,0.22184166537591446,10,-10.0,0
1,1,0.03584161935048555,10,37.5,1
2,1,0.19323723278908644,10,-10.0,0
2,1,0.22969190443866638,10,-10.0,0
2,2,0.21593410171340882,10,19.900000000000002,1
0,0,0.11739174665928812,10,30.0,1
0,2,0.03899904029746326,10,-10.0,0
0,2,0.3753516003021106,10,-10.0,0
0,2,0.221689020038271,10,-10.0,0
2,0,0.18606297311291808,10,-10.0,0
0,1,0.3791043354493702,10,-10.0,0
0,0,0.1887153946318821,10,33.0,1
2,2,0.1659936144029266,10,16.0,1
2,1,0.18811878381994537,10,-10.0,0
2,0,0.14099471405002062,10,-10.0,0
2,1,0.06803189187168324,10,-10.0,0
2,0,0.07621668920931007,10,-10.0,0
1,2,0.046970073900049175,10,-10.0,0
0,1,0.2959275053013103,10,-10.0,0
0,0,0.3117442065583516,10,20.2,1
0,2,0.2261450420489468,10,-10.0,0
0,0,0.06878460175442669,10,5.1,1
2,0,0.2358627189258627,10,-10.0,0
0,2,0.1229664721552024,10,-10.0,0
0,1,0.26951172283259617,10,-10.0,0
0,0,0.16460849500701458,10,7.800000000000001,1
2,2,0.206914373635746,10,22.0,1
0,0,0.35189729870857284,10,23.799999999999997,1
2,2,0.20121177419957564,10,27.400000000000006,1
2,0,0.1214768801515484,10,-10.0,0
2,2,0.07297756262366473,10,22.799999999999997,1
2,2,0.09188339500121323,10,13.2,1
0,0,0.19197496787905613,10,36.0,1
2,0,0.1263924782636714,10,-10.0,0
0,2,0.0965507263539529,10,-10.0,0
2,1,0.0370654502437453,10,-10.0,0
0,1,0.08963350825294775,10,-10.0,0
0,1,0.18333368585401122,10,-10.0,0
2,1,0.2597032738635245,10,-10.0,0
2,2,0.06049290026693799,10,25.5,1
0,2,0.3121932834684189,10,-10.0,0
2,2,0.08569922559090559,10,8.799999999999997,1
0,2,0.29326055138249607,10,-10.0,0
2,2,0.11790652826142095,10,15.899999999999999,1
2,2,0.17586007133719128,10,13.100000000000001,1
0,1,0.39995824576263,10,-10.0,0
0,2,0.03450855284196985,10,-10.0,0
0,0,0.17155025248561062,10,17.0,1
0,2,0.1910832978991011,10,-10.0,0
0,2,0.06814005641859505,10,-10.0,0
2,1,0.05012983073612948,10,-10.0,0
0,2,0.09971923586005516,10,-10.0,0
2,0,0.11869742230027203,10,-10.0,0
2,1,0.06401143267176435,10,-10.0,0
0,2,0.06007330664439095,10,-10.0,0
2,0,0.037295307601929895,10,-10.0,0
0,2,0.08311947242909681,10,-10.0,0
2,2,0.11321448597570682,10,18.5,1
2,2,0.08757094118552222,10,17.799999999999997,1
0,1,0.05187380139958325,10,-10.0,0
0,2,0.047879084123914284,10,-10.0,0
2,1,0.044941254623377724,10,-10.0,0
2,2,0.191568018570562,10,37.5,1
2,2,0.05551858274277088,10,8.799999999999997,1
0,1,0.043971644863013803,10,-10.0,0
0,2,0.04466013647029943,10,-10.0,0
0,2,0.24710947060210608,10,-10.0,0
2,0,0.09826679158332419,10,-10.0,0
0,1,0.1241259822791736,10,-10.0,0
1,0,0.05660296997347822,10,-10.0,0
2,0,0.06211477087965028,10,-10.0,0
2,1,0.14615265956891377,10,-10.0,0
2,2,0.08137736537464058,10,11.5,1
0,0,0.07669696990938135,10,22.0,1
2,1,0.14902741160423738,10,-10.0,0
2,2,0.0756457435156167,10,6.399999999999999,1
0,1,0.06562566253742713,10,-10.0,0
0,1,0.06888313499758036,10,-10.0,0
2,2,0.06651891113590758,10,11.5,1
2,0,0.15412334484251264,10,-10.0,0
2,2,0.0563569195707771,10,15.0,1
0,2,0.09911705991196607,10,-10.0,0
0,2,0.1504481244527838,10,-10.0,0
2,0,0.1385663860661358,10,-10.0,0
0,1,0.0846108751727922,10,-10.0,0
2,2,0.10322192137845093,10,23.5,1
0,0,0.03824383246583607,10,21.0,1
2,2,0.17239689646902767,10,15.8,1
2,2,0.10397035029375129,10,11.0,1
1,2,0.07854917100495962,10,-10.0,0
2,1,0.06055323233976839,10,-10.0,0
0,2,0.21986012764733695,10,-10.0,0
0,0,0.12697553938710138,10,29.0,1
2,0,0.05261145025792269,10,-10.0,0
2,2,0.11279826929512993,10,11.0,1
2,1,0.03870571349872465,10,-10.0,0
2,0,0.12792285123117442,10,-10.0,0
0,1,0.324680627703965,10,-10.0,0
0,0,0.05707864750607872,10,8.0,1
2,0,0.2624414499941182,10,-10.0,0
0,2,0.03695133368453779,10,-10.0,0
0,0,0.10694011479766985,10,29.799999999999997,1
0,2,0.18306228217979958,10,-10.0,0
0,2,0.23432350324828394,10,-10.0,0
0,0,0.3729530413372683,10,13.0,1
0,2,0.05035549301531003,10,-10.0,0
0,2,0.4465113110377109,10,-10.0,0
2,0,0.19395541928682963,10,-10.0,0
1,2,0.05155833054661299,10,-10.0,0
0,2,0.12204730888345028,10,-10.0,0
0,0,0.04459474011043696,10,23.0,1
0,0,0.1076591469776072,10,37.0,1
2,2,0.06556368308411364,10,21.5,1
2,1,0.07194656420370371,10,-10.0,0
2,0,0.036835279973853,10,-10.0,0
0,2,0.13675775216384933,10,-10.0,0
0,2,0.25824973521366873,10,-10.0,0
2,0,0.21958569282493773,10,-10.0,0
2,1,0.07404304466305434,10,-10.0,0
2,0,0.09990152086535287,10,-10.0,0
2,2,0.22057216556466158,10,20.2,1
0,2,0.10405591401111805,10,-10.0,0
0,2,0.20698282723580513,10,-10.0,0
0,2,0.18465335931902077,10,-10.0,0
0,0,0.17361493330282904,10,44.0,1
0,2,0.19844297968862012,10,-10.0,0
0,2,0.043831893331959304,10,-10.0,0
2,1,0.07107954791519766,10,-10.0,0
0,2,0.19821542424094585,10,-10.0,0
0,0,0.054424518076523126,10,38.5,1
0,0,0.26318716822484833,10,16.6,1
0,1,0.10301378177894133,10,-10.0,0
2,2,0.04407736345942004,10,15.7,1
0,0,0.05389791457076554,10,6.100000000000001,1
0,0,0.07151743281773135,10,28.5,1
0,0,0.11376608929198145,10,37.0,1
0,1,0.15838351185756772,10,-10.0,0
0,1,0.35442584106047265,10,-10.0,0
2,2,0.15945432771755208,10,7.0,1
0,2,0.39750912889167456,10,-10.0,0
2,2,0.06061930637485308,10,15.0,1
0,2,0.10288977323888646,10,-10.0,0
1,1,0.06603686239935233,10,38.0,1
0,2,0.1985118554855821,10,-10.0,0
2,1,0.284069702785315,10,-10.0,0
2,2,0.2261735779928462,10,16.200000000000003,1
2,2,0.031420754051449284,10,9.099999999999998,1
0,2,0.03583798895320767,10,-10.0,0
2,1,0.26638247279991434,10,-10.0,0
2,1,0.3509391419283997,10,-10.0,0
0,1,0.29724362912150304,10,-10.0,0
2,2,0.18012690717198643,10,11.600000000000001,1
0,1,0.11659383380038141,10,-10.0,0
2,2,0.05114536664683156,10,8.0,1
0,2,0.23821305296817186,10,-10.0,0
0,0,0.07011313482653109,10,19.0,1
0,2,0.13413588636806473,10,-10.0,0
2,1,0.11161009090042945,10,-10.0,0
0,1,0.11345460114884554,10,-10.0,0
0,1,0.09951574398750773,10,-10.0,0
0,2,0.2457260598532564,10,-10.0,0
0,1,0.17651167284275032,10,-10.0,0
0,0,0.18992732019421532,10,12.400000000000002,1
1,0,0.06696142367873531,10,-10.0,0
0,2,0.08448322569997341,10,-10.0,0
0,0,0.040053400595759625,10,12.899999999999999,1
1,0,0.07003494075985492,10,-10.0,0
2,2,0.06458871781637066,10,9.899999999999999,1
0,1,0.10006594918558753,10,-10.0,0
0,2,0.3285599195807344,10,-10.0,0
0,0,0.1030453056379162,10,19.5,1
2,0,0.24773700083276973,10,-10.0,0
0,0,0.039247487153125316,10,23.4,1
0,2,0.16687867507219373,10,-10.0,0
0,0,0.057262900493471214,10,19.3,1
2,0,0.11045268182029777,10,-10.0,0
2,0,0.1210997448573003,10,-10.0,0
2,2,0.15387627939103105,10,21.0,1
2,0,0.11598959665837222,10,-10.0,0
2,1,0.19703198808316774,10,-10.0,0
2,1,0.05188803147350135,10,-10.0,0
0,1,0.35592295344124686,10,-10.0,0
0,2,0.5359670959500754,10,-10.0,0
0,2,0.10873088704997427,10,-10.0,0
0,2,0.20377585542878252,10,-10.0,0
0,2,0.09249431740481667,10,-10.0,0
0,2,0.12246445309138732,10,-10.0,0
0,2,0.16317726878325947,10,-10.0,0
2,1,0.11537904610419614,10,-10.0,0
2,0,0.04448819500247286,10,-10.0,0
0,2,0.2770308335943358,10,-10.0,0
2,0,0.061370810405705745,10,-10.0,0
2,1,0.07747047578785993,10,-10.0,0
0,2,0.1339323701132416,10,-10.0,0
2,1,0.2664313690016277,10,-10.0,0
0,1,0.08916142508194033,10,-10.0,0
0,0,0.14339815613529783,10,16.5,1
0,0,0.14981473513133922,10,33.3,1
0,2,0.09833584075674207,10,-10.0,0
0,0,0.05806778874502655,10,10.7,1
2,0,0.26145116347734004,10,-10.0,0
2,2,0.11164165275872212,10,10.299999999999997,1
2,0,0.05381577363824658,10,-10.0,0
1,0,0.08649616410305516,10,-10.0,0
2,2,0.24633523091174747,10,20.0,1
2,1,0.046832929680351465,10,-10.0,0
0,0,0.04863468037065771,10,19.1,1
2,1,0.19747925785237402,10,-10.0,0
2,0,0.21968468900842558,10,-10.0,0
0,1,0.05153260549584532,10,-10.0,0
0,2,0.17895759573682526,10,-10.0,0
2,1,0.26427022664155414,10,-10.0,0
2,0,0.25159430642024444,10,-10.0,0
2,1,0.16882796914759524,10,-10.0,0
2,2,0.08677287504956066,10,15.299999999999997,1
2,0,0.07231171333555303,10,-10.0,0
2,0,0.05470011357451937,10,-10.0,0
2,0,0.1798481135665927,10,-10.0,0
2,2,0.1546797141770986,10,35.0,1
2,2,0.20702604078452674,10,28.5,1
2,0,0.058378216734753796,10,-10.0,0
2,2,0.06584109541017202,10,13.2,1
0,1,0.25619887674399316,10,-10.0,0
2,2,0.03236943696692707,10,20.4,1
0,0,0.24199878977522532,10,23.799999999999997,1
2,0,0.27919869058286534,10,-10.0,0
0,0,0.054057006095055565,10,44.0,1
0,2,0.2474980270013364,10,-10.0,0
0,0,0.16560771312621692,10,9.0,1
2,0,0.05028541961929811,10,-10.0,0
2,0,0.0788604859923363,10,-10.0,0
2,0,0.09755073738266712,10,-10.0,0
2,1,0.10227490414282275,10,-10.0,0
2,2,0.05453879614762319,10,14.5,1
2,0,0.06582652877253131,10,-10.0,0
2,0,0.2978779066422988,10,-10.0,0
0,2,0.09786555666025898,10,-10.0,0
0,2,0.4330670061365528,10,-10.0,0
0,0,0.261988107587251,10,23.799999999999997,1
2,1,0.07005593385106029,10,-10.0,0
2,1,0.10676147662317886,10,-10.0,0
1,2,0.03307413891536956,10,-10.0,0
0,0,0.11041579371567822,10,12.5,1
0,0,0.07436748626479217,10,14.8,1
2,0,0.23564032550377134,10,-10.0,0
0,2,0.04255792576007808,10,-10.0,0
0,2,0.1358325692195116,10,-10.0,0
2,0,0.04551238876617664,10,-10.0,0
0,0,0.089308245198685,10,35.0,1
2,1,0.12301775348368316,10,-10.0,0
0,2,0.22937442705241873,10,-10.0,0
2,2,0.15314225109249158,10,17.0,1
0,2,0.14866522202610832,10,-10.0,0
2,0,0.218229478900841,10,-10.0,0
0,1,0.14985997901711662,10,-10.0,0
0,2,0.22346268178454298,10,-10.0,0
2,0,0.17366998336726558,10,-10.0,0
0,2,0.16065852063049066,10,-10.0,0
2,0,0.14261797363798012,10,-10.0,0
2,0,0.15562988477480727,10,-10.0,0
2,1,0.16847345498050598,10,-10.0,0
2,0,0.04605495250709829,10,-10.0,0
1,0,0.05766791038834723,10,-10.0,0
2,1,0.2090966024640633,10,-10.0,0
0,0,0.08467738095722371,10,15.0,1
2,0,0.09325149098168173,10,-10.0,0
0,2,0.44458102082796525,10,-10.0,0
2,2,0.06475141101325416,10,21.0,1
0,1,0.21397712067860658,10,-10.0,0
0,1,0.22546525594525918,10,-10.0,0
2,0,0.2892424650290191,10,-10.0,0
2,0,0.38761108894861634,10,-10.0,0
0,2,0.1123829232617346,10,-10.0,0
0,2,0.03113702141107333,10,-10.0,0
2,1,0.14278464655675194,10,-10.0,0
2,0,0.1325847178067427,10,-10.0,0
0,0,0.16514525792831558,10,35.0,1
2,0,0.15988243505675365,10,-10.0,0
0,0,0.15792493423697596,10,48.0,1
0,2,0.15827670983393566,10,-10.0,0
2,1,0.0765399508891515,10,-10.0,0
2,2,0.03946958830793157,10,9.7,1
0,0,0.30343262499833634,10,22.400000000000006,1
1,2,0.042776608455962484,10,-10.0,0
0,1,0.5037993532624483,10,-10.0,0
0,2,0.18403857582027533,10,-10.0,0
0,0,0.11156807135712671,10,9.8,1
0,2,0.23873881179497147,10,-10.0,0
0,2,0.16842555289910244,10,-10.0,0
2,0,0.306727252151313,10,-10.0,0
2,1,0.05661640209832164,10,-10.0,0
2,1,0.06580803523747658,10,-10.0,0
0,2,0.13699611257569577,10,-10.0,0
0,1,0.039967675171347916,10,-10.0,0
0,2,0.14737219142606275,10,-10.0,0
0,2,0.32494790025954445,10,-10.0,0
2,2,0.14894140349477203,10,12.599999999999998,1
0,2,0.05618637712148422,10,-10.0,0
1,0,0.07223333864008574,10,-10.0,0
0,0,0.055743840214746876,10,14.5,1
0,1,0.16211002302160538,10,-10.0,0
0,2,0.19532849119039847,10,-10.0,0
2,0,0.12162035682350453,10,-10.0,0
0,2,0.22841832227611308,10,-10.0,0
2,0,0.12392134281193717,10,-10.0,0
0,0,0.19724853883375626,10,43.0,1
2,2,0.19574476400742818,10,14.900000000000002,1
2,0,0.2438865870510023,10,-10.0,0
2,2,0.19433915161986537,10,13.5,1
0,0,0.1061978044294779,10,26.4,1
0,0,0.059600580039524204,10,65.0,1
0,1,0.3883606692715531,10,-10.0,0
0,2,0.14509022563916396,10,-10.0,0
2,0,0.05841054634798007,10,-10.0,0
0,1,0.08664940408133182,10,-10.0,0
2,0,0.11814975045073112,10,-10.0,0
2,2,0.13227772372769497,10,11.899999999999999,1
2,1,0.2730367497995392,10,-10.0,0
0,2,0.2268639321043783,10,-10.0,0
0,1,0.09043557152467785,10,-10.0,0
0,2,0.07024637340758788,10,-10.0,0
2,1,0.059667983415030046,10,-10.0,0
2,2,0.10406319305766412,10,39.0,1
2,0,0.18353961914359707,10,-10.0,0
0,0,0.05343346765116813,10,19.0,1
0,2,0.043448354301848624,10,-10.0,0
2,0,0.03846790248171211,10,-10.0,0
0,0,0.07505725630126947,10,13.900000000000002,1
0,2,0.40343469257320264,10,-10.0,0
0,2,0.1821973559621422,10,-10.0,0
2,2,0.03262901004662189,10,13.900000000000002,1
0,2,0.11604774879774382,10,-10.0,0
0,2,0.18635204202853345,10,-10.0,0
